PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,TIPO
5491,Colegio Santa Joaquina Vedruna,,,"METRO: Fuencarral BUS: 66 , 134 , 137", ENSEÑANZA: Educación Infantil (Primer y segundo ciclo) - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=18d9f3216571c010VgnVCM1000000b205a0aRCRD,COSTA BRAVA,TRAVESIA,,MADRID,MADRID,28034,VALVERDE,FUENCARRAL-EL PARDO,440808,4483172,40.49526305794226,-3.699809936975298,917 340 690,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5701,Colegio Santa María,,,"BUS: 6 , 78 , 81 , 121 , 131", ENSEÑANZA: Educación Infantil - Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a5aaf3216571c010VgnVCM1000000b205a0aRCRD,TOLOSA,CALLE,,MADRID,MADRID,28041,ORCASITAS,USERA,439248,4469602,40.37290590001327,-3.716918272824381,913 415 193,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5388,Colegio Santa María de la Hispanidad,,,"BUS: 105 , 115 , 153", ENSEÑANZA: Educación Infantil (primer y segundo ciclo) - Primaria - ESO - BACHILLERATO (Humanidades y Ciencias Sociales - Ciencias y Tecnología) - Enseñanza biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=442b13db5b71c010VgnVCM1000000b205a0aRCRD,ARMONIA,CALLE,,MADRID,MADRID,28042,PALOMAS,HORTALEZA,448248,4478455,40.45326802014473,-3.6116315114759936,917 412 584 - 913 203 262,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5412,Colegio Santa María de los Apóstoles,,,"Bus: 34 , 35 , 47 , 121 , 131 , 139 ",  Enseñanzas impartidas :   - Primaria - ESO - Bachillerato (Humanidades y C. Sociales - Ciencias y Tecnología)   - Formación Profesional de Grado Medio: Gestión administrativa - Equipos electrónicos de consumo - Sistemas microinformáticos y redes.   - Formación Profesional de Grado Superior: Administración y finanzas - Gestión comercial y marketing - Desarrollo de aplicaciones informáticas - Administración de sistemas informáticos - Sistemas de telecomunicación e informáticos.  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f63b13db5b71c010VgnVCM1000000b205a0aRCRD,GROSELLA,PLAZA,"c/v c/ MADRE NAZARIA, 5",MADRID,MADRID,28044,PUERTA BONITA,,436459,4469834,40.37478754247059,-3.7497915965290645,914 627 411,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados
5706,Colegio Santa María de los Pinos,,,"BUS: 10 , 57 , 310 ", ENSEÑANZA: Educación infantil - Primaria - ESO ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7df9f3216571c010VgnVCM1000000b205a0aRCRD,ANGELILLO,CALLE,TAMBIEN C/ STA. CRUZ DE RETAMAR 5 Y 14,MADRID,MADRID,28018,PALOMERAS SURESTE,PUENTE DE VALLECAS,445379,4470525,40.38164601608821,-3.644782566825699,917 783 490,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5713,Colegio Santa María de los Rosales,,,"BUS: 160 , 161", ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=201af3216571c010VgnVCM1000000b205a0aRCRD,VIRGEN DE LOS ROSALES,CALLE,,MADRID,MADRID,28023,ARAVACA,MONCLOA-ARAVACA,434833,4478608,40.45370097377894,-3.7698441139322796,913 070 440,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5707,Colegio Santa María del Bosque,,,"METRO: Oporto BUS: 34 , 55 , 81 , 108 , 118 ", ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d22af3216571c010VgnVCM1000000b205a0aRCRD,GAVIOTA,CALLE,,MADRID,MADRID,28025,VISTA ALEGRE,CARABANCHEL,437768,4471301,40.38810190319303,-3.7345166675776844,915 250 000 / 915 250 899,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5971,Colegio Santa María del Camino,,,BUS: 82, ENSEÑANZA: Educación Infantil (Primer y segundo ciclo) - Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=853af3216571c010VgnVCM1000000b205a0aRCRD,PEGUERINOS,CALLE,,MADRID,MADRID,28035,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,437793,4480239,40.46862078165276,-3.735098296301845,913 161 347 - 913 737 097,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5708,Colegio Santa María del Carmen,,,"METRO: Ciudad Lineal BUS: 48 , 70 , 146", ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y Ciencias Sociales - Ciencias y Tecnología - Ciencias)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=384af3216571c010VgnVCM1000000b205a0aRCRD,MISTERIOS,CALLE,,MADRID,MADRID,28027,CONCEPCION,CIUDAD LINEAL,445625,4477142,40.441272001839316,-3.6424512704586047,913 671 013 / 913 774 569,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5709,Colegio Santa María del Pilar,,,"BUS: 20 , 26 , 63 , 152 , C ", ENSEÑANZA: Educación Infantil (Primer y segundo ciclo) - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología) - Enseñanza biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ea5af3216571c010VgnVCM1000000b205a0aRCRD,REYES MAGOS,CALLE,,MADRID,MADRID,28009,NIÑO JESUS,RETIRO,442903,4473927,40.412117811138216,-3.6742558665346396,915 738 007,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5715,Colegio Santa María del Valle Cep,,,"METRO: Nuevos Ministerios , República Argentina BUS: 7 , 14 , 16 , 19 , 27 , 40 , 51 , 147 , 150",  Enseñanzas :    Educación Primaria  Educación Secundaria Obligatoria  Bachillerato (Ciencias y Tecnología - Humanidades y Ciencias Sociales - Ciencias)  Ciclos formativos de Grado Superior (Animación de Actividades Físicas y Deportivas)   ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9d6af3216571c010VgnVCM1000000b205a0aRCRD,VITRUVIO,CALLE,,MADRID,MADRID,28006,EL VISO,CHAMARTIN,441803,4477464,40.4439135022648,-3.6875443568162325,915 612 093,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5711,Colegio Santa María del Yermo,,,"METRO: Islas Filipinas BUS: 12 , 44 , 202", ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=408af3216571c010VgnVCM1000000b205a0aRCRD,GAZTAMBIDE,CALLE,,MADRID,MADRID,28003,VALLEHERMOSO,CHAMBERI,439350,4477169,40.441080377499205,-3.7164393196427232,915 492 917,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5716,Colegio Santa María Micaela,,,"METRO: Carpetana BUS: 17 , 25 , 55 , 119 ", ENSEÑANZA: Educación Infantil - Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f29af3216571c010VgnVCM1000000b205a0aRCRD,VIA CARPETANA,CALLE,,MADRID,MADRID,28047,SAN ISIDRO,CARABANCHEL,437408,4472004,40.39441667711472,-3.738850744948106,914 661 300,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5718,Colegio Santa Rafaela María,,,"RENFE: Entrevías BUS: 24 , 103 , 111 ", ENSEÑANZA: Educación Infantil - Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=38baf3216571c010VgnVCM1000000b205a0aRCRD,SANTA RAFAELA MARIA DEL SAGRADO CORAZON,CALLE,,MADRID,MADRID,28053,ENTREVIAS,PUENTE DE VALLECAS,442954,4470205,40.37860045530123,-3.6733208120007768,917 858 014,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5720,Colegio Santa Rita,,,"BUS: 34 , 108", ENSEÑANZA: Educación Infantil - Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eacaf3216571c010VgnVCM1000000b205a0aRCRD,EUGENIA DE MONTIJO,CALLE,,MADRID,MADRID,28025,PUERTA BONITA,CARABANCHEL,436909,4470495,40.38077637392742,-3.744556691745766,914 628 683,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
22702,Colegio Santa Rosa de Lima,,,Bus: 73 ,"  Enseñanzas impartidas :   - Bachillerato (Humanidades y Ciencias Sociales- Ciencias y Tecnología).    - Formación Profesional de Grado Medio: Gestión administrativa.   - Programas de Cualificación profesional, módulos voluntarios  - Programa de Cualificación profesional inicial: General (Servicios auxiliares de administración y gestión) ",0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4915e35bba51c010VgnVCM2000000c205a0aRCRD,CANILLAS,CARRETERA,,MADRID,MADRID,28043,CANILLAS,HORTALEZA,445263,4479606,40.463445199245385,-3.6469323192590597,913 002 420,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados
5721,Colegio Santa Susana,,,"METRO: Ventas BUS: 12 , 21 , 38 , 53 , 106 , 110 , 146 , 210", ENSEÑANZA: Educación Infantil - Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9ddaf3216571c010VgnVCM1000000b205a0aRCRD,PEDRO HEREDIA,CALLE,,MADRID,MADRID,28028,FUENTE DEL BERRO,SALAMANCA,443840,4475860,40.42960420145114,-3.663383982929057,917 260 357,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5349,Colegio Santo Domingo,,,"METRO: Guzmán el Bueno BUS: 2 , 45 , C , F , 132 , 202", ENSEÑANZA: Educación Infantil (Primer y segundo ciclo) - Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5c5b13db5b71c010VgnVCM1000000b205a0aRCRD,PRESIDENTE GARCIA MORENO,GLORIETA,,MADRID,MADRID,28003,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,439479,4477709,40.44595433392759,-3.7149698956682524,915 332 420,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
6040,Colegio Santo Domingo Savio,,,"Metro: García Noblejas  Bus: 4 , 28 , 38 , 48 , 70 , 105","  Enseñanzas impartidas :   - Primaria -  ESO  - Bachillerato (Humanidades y Ciencias Sociales - Ciencias y Tecnología)  - Formación Profesional Básica: Servicios administrativos - Electricidad y electrónica - Fabricación y montaje - Informática y comunicaciones.   - Formación Profesional de Grado Medio:  Instalaciones de telecomunicaciones - Instalaciones eléctricas y automáticas - Mecanizado - Soldadura y calderería - Peluquería y cosmética capilar - Confección y moda - Sistemas microinformáticos y redes - Gestión administrativa  - Mantenimiento electromecánico  - Formación Profesional de Grado Superior: Sistemas de telecomunicación e informáticos - Animación de actividades físicas y deportivas - Educación Infantil - Estética integral y bienestar - Patronaje y moda - Automatización y robótica industrial - Diseño en fabricación mecánica - Desarrollo de aplicaciones multiplataforma - Administración de sistemas informáticos en Red - Programación de la producción en fabricación mecánica - Mecatrónica industrial - Administración y finanzas -  Eficiencia Energetica y Energía Solar Térmica - Animación 3D, juegos y entornos interactivos  - Curso de preparación a las pruebas de acceso a Grado Superior   - Programa de Cualificación profesional inicial , módulos voluntarios ",0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b3bf3216571c010VgnVCM1000000b205a0aRCRD,SANTO DOMINGO SAVIO,CALLE,,MADRID,MADRID,28017,PUEBLO NUEVO,CIUDAD LINEAL,446289,4475922,40.43032479232779,-3.6345189511919482,"913 683 100 - 913 683 094             
",/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados
5589,Colegio Santo Ángel,,,"BUS: 63 , 143 , 145 , E", ENSEÑANZA: Educación Infantil (Primer y segundo ciclo) - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología)  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=582bf3216571c010VgnVCM1000000b205a0aRCRD,ARROYO FONTARRON,CALLE,,MADRID,MADRID,28030,FONTARRON,MORATALAZ,445485,4472361,40.398192806837095,-3.6436913203860186,917 721 100,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5436,Colegio Santo Ángel de la Guarda. Calle Alcalá,,,"METRO: Torre Arias , Canillejas BUS: 105 , 140 , 153", ENSEÑANZA: Educación Infantil - Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a94b13db5b71c010VgnVCM1000000b205a0aRCRD,ALCALA,CALLE,,MADRID,MADRID,28022,CANILLEJAS,SAN BLAS-CANILLEJAS,448029,4477604,40.44558802227044,-3.6141443427818647,917 416 154,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5593,Colegio Santo Ángel de la Guarda. Calle Villuercas,,,"BUS: 103 , 111", ENSEÑANZA: Educación Infantil - Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a51bf3216571c010VgnVCM1000000b205a0aRCRD,VILLUERCAS,CALLE,,MADRID,MADRID,28053,ENTREVIAS,PUENTE DE VALLECAS,443461,4469704,40.37412176475386,-3.6673040042955427,917 855 661,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5724,Colegio Santísimo Sacramento. Calle Arturo Soria,,,"BUS: 7 , 9 , 11 , 70 , 72 , 73 , 87", ENSEÑANZA: Educación Infantil - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Cienicas y Tecnología) - Enseñanza biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=40faf3216571c010VgnVCM1000000b205a0aRCRD,ARTURO SORIA,CALLE,,MADRID,MADRID,28043,COLINA,CIUDAD LINEAL,444020,4479293,40.460542561054595,-3.6615651949990067,914 135 938,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5723,Colegio Santísimo Sacramento. Calle María Auxiliadora,,,"METRO: Francos Rodríguez BUS: 44 , 64 , 126 , 128 , 132", ENSEÑANZA: Educación Infantil - Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f20bf3216571c010VgnVCM1000000b205a0aRCRD,MARIA AUXILIADORA,CALLE,,MADRID,MADRID,28040,CIUDAD UNIVERSITARIA,MONCLOA-ARAVACA,439451,4479023,40.457789320837215,-3.715425578651158,914 598 763,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
43405,Colegio Scuola Materna Italiana de Madrid,,,"BUS: 5 , 12 , 45", ENSEÑANZA: Sistema Educativo Italiano  EDUCACIÓN: Infantil 2&ordm; Ciclo  ALUMNOS: Españoles - Italianos  IDIOMA: Italiano  EDAD: De 3 a 5 años ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8ff7598d1351c010VgnVCM1000000b205a0aRCRD,AGUSTIN DE BETANCOURT,CALLE,,MADRID,MADRID,28003,RIOS ROSAS,CHAMBERI,441162,4477264,40.442066612982124,-3.695083815448108,915 331 590 (Colegio) / 915 330 539 (Centralita),/contenido/entidadesYorganismos/CentrosEducacion/EscuelasInfantilesPrivadasGuarderias
5568,Colegio Scuola Statale Italiana de Madrid,,,"BUS: 12 , 45 , 5", ENSEÑANZA: Sistema Educativo Italiano   EDUCACIÓN: Primaria - Secundaria Obligatoria - Bachillerato  ALUMNOS: Españoles - Italianos  IDIOMA: Italiano  EDAD: De 6 a 18 años ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=301fae10c471c010VgnVCM1000000b205a0aRCRD,AGUSTIN DE BETANCOURT,CALLE,,MADRID,MADRID,28003,RIOS ROSAS,CHAMBERI,441162,4477264,40.442066612982124,-3.695083815448108,915 331 590 (Colegio) / 915 330 539 (Centralita),/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5591,Colegio Senara,,, METRO: Artilleros   BUS: 71  , ENSEÑANZA: Educación Infantil (Primer y segundo ciclo) - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnología) - Enseñanza Biling&uuml;e ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f27bf3216571c010VgnVCM1000000b205a0aRCRD,MORATALAZ,AVENIDA,,MADRID,MADRID,28030,VINATEROS,MORATALAZ,445490,4473516,40.408598071853035,-3.643731517276635,913 016 070,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5592,Colegio Siglo XXI,,,"METRO: Estrella BUS: 8 , 113 ", ENSEÑANZA: Educación Infantil - Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a58bf3216571c010VgnVCM1000000b205a0aRCRD,LITUANIA,CALLE,,MADRID,MADRID,28030,MEDIA LEGUA,MORATALAZ,444012,4473597,40.40922947699016,-3.661156744900851,914 375 000,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5608,Colegio Stella Maris,,,"BUS: 21 , 70, 114", ENSEÑANZA: Educación Infantil (Primer y segundo ciclo) - Primaria - ESO - Enseñanza biling&uuml;e - ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0babf3216571c010VgnVCM1000000b205a0aRCRD,ARTURO SORIA,CALLE,,MADRID,MADRID,28027,SAN PASCUAL,CIUDAD LINEAL,445252,4477581,40.445202223957395,-3.646887087080783,913 672 003 - 913 672 004,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
6125029,Colegio Stella Maris La Gavia,,,"  Bus:  142, 145 
  Metro:  La Gavia ", ENSEÑANZA: Educación Infantil (Primer y segundo Ciclo) - Primaria - Educación Secundaria Obligatoria - Bachillerato (Humanidades y Ciencias Sociales - Ciencias y Tecnología). Colegio biling&uuml;e. ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=602be83be4401310VgnVCM1000000b205a0aRCRD,PEÑARANDA DE BRACAMONTE,CALLE,,MADRID,MADRID,28051,CASCO H.VALLECAS,VILLA DE VALLECAS,448662,4469509,40.37270234365836,-3.606025847123412,913 005 070,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
8350056,Colegio Stella Maris & Prep School,,,"BUS: 161 , 162",  Enseñanzas    Educación Infantil 2&ordm; Ciclo  Educación Primaria  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5a65feb959f11510VgnVCM2000000c205a0aRCRD,VALDESQUI,CALLE,,MADRID,MADRID,28023,VALDEMARIN,MONCLOA-ARAVACA,434762,4479786,40.46430721453538,-3.7707908628812143,,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
6041,Colegio Tajamar,,,"Bus: 20 , 63 , 141 , 143 , 145",  Enseñanzas impartidas :   - Educación Infantil (Primer y segundo ciclo) - Primaria - ESO - Bachillerato (Humanidades y Ciencias Sociales - Ciencias y Tecnología)   - Enseñanza Biling&uuml;e  - Formación Profesional de Grado Medio: Preimpresión en artes gráficas - Impresión en artes gráficas - Sistemas microinformáticos y redes.    - Formación Profesional de Grado Superior: Gestión del transporte - Administración de sistemas informáticos - Diseño y producción editorial.   - Curso preparatorio prueba acceso grado superior ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bdbbf3216571c010VgnVCM1000000b205a0aRCRD,PIO FELIPE,CALLE,,MADRID,MADRID,28038,NUMANCIA,PUENTE DE VALLECAS,444941,4472206,40.39676067827939,-3.6500761173002196,914 772 500,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados
5569,Colegio Timón,,," METRO: San Blas   BUS: 106, 140, 153 ", ENSEÑANZA: Educación Infantil - Primaria - ESO  ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=13ebf3216571c010VgnVCM1000000b205a0aRCRD,RUSIA,CALLE,,MADRID,MADRID,28022,ROSAS,SAN BLAS-CANILLEJAS,448356,4475231,40.42423100660826,-3.610095282640812,915 346 935,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
5590457,Colegio Torrevilano,,, Bus: 145  Metro: Las Suertes ," ENSEÑANZA: Educación Infantil (Primer y segundo Ciclo) - Primaria - ESO - Bachillerato (Artes - Humanidades  y Ciencias Sociales  - Ciencias y Tecnología -  Artes plásticas, diseño e imagen) - Enseñanza biling&uuml;e  FORMACIÓN PROFESIONAL de Grado Superior:  Educación Infantil - Administración y Finanzas ",0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=008593fbb55e6210VgnVCM1000000b205a0aRCRD,EMBALSE DE NAVACERRADA,CALLE,,MADRID,MADRID,28051,CASCO H.VALLECAS,VILLA DE VALLECAS,448972,4468411,40.362829835280884,-3.602286371713942,914 945 959,/contenido/entidadesYorganismos/CentrosEducacion/CentrosFormacionProfesionalPrivadosConcertados
86516,Colegio Tres Olivos,,,"BUS: 66 , 137 , 704", ENSEÑANZA: Educación Infantil (Primer y segundo ciclo) - Primaria - ESO - Bachillerato (Humanidades y Ciencias Sociales - Ciencias y Tecnología)  Formación Profesional de Grado Medio: Farmacia y Parafarmacia - Sistemas microinformáticos y redes ,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bde1def5ab41c010VgnVCM2000000c205a0aRCRD,CASILDEA DE VANDALIA,CALLE,URBANIZACION TRES OLIVOS,MADRID,MADRID,28034,VALVERDE,FUENCARRAL-EL PARDO,441757,4483593,40.49912278125378,-3.6886623477439073,917 355 160,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPrivadosConcertados
